#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,,,,,,,,,,,,
comp,34,3,L4,BLM15HD102SN1D,L_0402_1005Metric,313.96,143.28,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L5,BLM15HD102SN1D,L_0402_1005Metric,311.34,141.87,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R1,1.8K,R_0201_0603Metric_ERJ_L,308.0,141.22,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,R2,49.9,R_0201_0603Metric_ERJ_L,312.13,142.12,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,29,2,R3,10.2K,R_0201_0603Metric_ERJ_L,315.22,139.62,90.04,No,,,,,,,,,,,,,,,,,,,
comp,29,2,R4,10.2K,R_0201_0603Metric_ERJ_L,313.52,139.2,180.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R5,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.79,142.64,0.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R6,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.8,141.96,0.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R7,100K,R_0201_0603Metric_ERJ_L,315.63,140.48,180.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U1,NA,QFN_33_P50_500X500X80L40X24T310L,295.32,156.1,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U2,NOIP1SN0480A,BGA88CP50_8X11_493X613X75B25,311.87,155.56,0.04,Yes,,,,,,,,,,,,,,,,,,,
comp,67,3,U3,TLV7103318DSER,SON_6_P50_150X150X80L50X25L,306.62,144.94,180.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,C1,GRM155R71A104JA01D,C_0402_1005Metric_L,299.49,203.25,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,3,C2,GRM155R60J475ME87D,C_0402_1005Metric_L,299.48,199.71,270.04,No,,,,,,,,,,,,,,,,,,,
comp,69,4,C3,0.1uF 100V,C_0603_1608Metric_L,291.32,216.77,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C4,GRM155R60J106ME15D,C_0402_1005Metric_L,308.17,189.9,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,3,C5,GRM155R60J106ME15D,C_0402_1005Metric_L,309.13,189.9,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C6,GRM155R60J106ME15D,C_0402_1005Metric_L,316.53,201.4,270.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C6,GRM033R61A105ME15D,C_0201_0603Metric_L,305.5,190.5,270.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C7,GRM033R61A105ME15D,C_0201_0603Metric_L,305.5,189.37,90.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C8,GRM033R61A105ME15D,C_0201_0603Metric_L,306.96,191.25,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C10,10uF,C_0402_1005Metric_L,316.53,197.95,270.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,C10,GRM033R61C473KE84D,C_0201_0603Metric_L,312.19,185.91,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,24,2,C11,GRM033R61A105ME15D,C_0201_0603Metric_L,314.67,184.59,270.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C14,GRM155R60J106ME15D,C_0402_1005Metric_L,316.53,199.68,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C15,GRM033R61A104ME15D,C_0201_0603Metric_L,316.66,203.94,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C18,GRM033R61A104ME15D,C_0201_0603Metric_L,316.69,202.77,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C18,4.7uF,C_0402_1005Metric_L,312.95,186.23,90.04,No,,,,,,,,,,,,,,,,,,,
